indicator_id,indicator_name,unit,frequency,week_ending,US_value,US_prior,US_wow_pct,EA_value,EA_prior,EA_wow_pct,SG_value,SG_prior,SG_wow_pct,CN_value,CN_prior,CN_wow_pct,IN_value,IN_prior,IN_wow_pct,SL_value,SL_prior,SL_wow_pct,ingested_at
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-06-27,6173.06982421875,5967.83984375,3.4389,5325.64013671875,5233.580078125,1.759,3966.199951171875,3883.429931640625,2.1314,3424.22705078125,3359.89501953125,1.9147,84058.8984375,82408.171875,2.0031,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-07-04,6279.35009765625,6173.06982421875,1.7217,5288.81005859375,5325.64013671875,-0.6916,4013.6201171875,3966.199951171875,1.1956,3472.319091796875,3424.22705078125,1.4045,83432.890625,84058.8984375,-0.7447,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-07-11,6259.75,6279.35009765625,-0.3121,5383.47998046875,5288.81005859375,1.79,4087.81005859375,4013.6201171875,1.8485,3510.177001953125,3472.319091796875,1.0903,82500.46875,83432.890625,-1.1176,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-07-18,6296.7900390625,6259.75,0.5917,5359.22998046875,5383.47998046875,-0.4505,4189.5,4087.81005859375,2.4876,3534.48291015625,3510.177001953125,0.6924,81757.7265625,82500.46875,-0.9003,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-07-25,6388.64013671875,6296.7900390625,1.4587,5352.16015625,5359.22998046875,-0.1319,4261.06005859375,4189.5,1.7081,3593.655029296875,3534.48291015625,1.6741,81463.09375,81757.7265625,-0.3604,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-08-01,6238.009765625,6388.64013671875,-2.3578,5319.919921875,5352.16015625,-0.6024,4153.830078125,4261.06005859375,-2.5165,3559.951904296875,3593.655029296875,-0.9379,80599.90625,81463.09375,-1.0596,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-08-08,6389.4501953125,6238.009765625,2.4277,5347.740234375,5319.919921875,0.5229,4239.830078125,4153.830078125,2.0704,3635.1279296875,3559.951904296875,2.1117,79857.7890625,80599.90625,-0.9207,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-08-15,6449.7998046875,6389.4501953125,0.9445,5448.60986328125,5347.740234375,1.8862,4230.52978515625,4239.830078125,-0.2194,3696.77099609375,3635.1279296875,1.6958,80597.65625,79857.7890625,0.9265,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-08-22,6466.91015625,6449.7998046875,0.2653,5488.22998046875,5448.60986328125,0.7272,4253.02001953125,4230.52978515625,0.5316,3825.759033203125,3696.77099609375,3.4892,81306.8515625,80597.65625,0.8799,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-08-29,6460.259765625,6466.91015625,-0.1028,5351.72998046875,5488.22998046875,-2.4871,4269.7001953125,4253.02001953125,0.3922,3857.927001953125,3825.759033203125,0.8408,79809.6484375,81306.8515625,-1.8414,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-09-05,6481.5,6460.259765625,0.3288,5318.14990234375,5351.72998046875,-0.6275,4307.080078125,4269.7001953125,0.8755,3812.513916015625,3857.927001953125,-1.1771,80710.7578125,79809.6484375,1.1291,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-09-12,6584.2900390625,6481.5,1.5859,5390.7099609375,5318.14990234375,1.3644,4344.240234375,4307.080078125,0.8628,3870.597900390625,3812.513916015625,1.5235,81904.703125,80710.7578125,1.4793,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-09-19,6664.35986328125,6584.2900390625,1.2161,5458.419921875,5390.7099609375,1.256,4302.7099609375,4344.240234375,-0.956,3820.089111328125,3870.597900390625,-1.3049,82626.2265625,81904.703125,0.8809,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-09-26,6643.7001953125,6664.35986328125,-0.31,5499.7001953125,5458.419921875,0.7563,4265.97998046875,4302.7099609375,-0.8536,3828.10595703125,3820.089111328125,0.2099,80426.4609375,82626.2265625,-2.6623,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-10-03,6715.7900390625,6643.7001953125,1.0851,5651.7099609375,5499.7001953125,2.764,4411.9501953125,4265.97998046875,3.4217,3882.777099609375,3828.10595703125,1.4282,81207.171875,80426.4609375,0.9707,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-10-10,6552.509765625,6715.7900390625,-2.4313,5531.31982421875,5651.7099609375,-2.1302,4427.06005859375,4411.9501953125,0.3425,3897.028076171875,3882.777099609375,0.367,82500.8203125,81207.171875,1.593,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-10-17,6664.009765625,6552.509765625,1.7016,5607.39013671875,5531.31982421875,1.3753,4328.93017578125,4427.06005859375,-2.2166,3839.7548828125,3897.028076171875,-1.4697,83952.1875,82500.8203125,1.7592,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-10-24,6791.68994140625,6664.009765625,1.916,5674.5,5607.39013671875,1.1968,4422.2099609375,4328.93017578125,2.1548,3950.31201171875,3839.7548828125,2.8793,84211.8828125,83952.1875,0.3093,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-10-31,6840.2001953125,6791.68994140625,0.7143,5662.0400390625,5674.5,-0.2196,4428.6201171875,4422.2099609375,0.145,3954.7900390625,3950.31201171875,0.1134,83938.7109375,84211.8828125,-0.3244,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-11-07,6728.7998046875,6840.2001953125,-1.6286,5566.52978515625,5662.0400390625,-1.6869,4492.240234375,4428.6201171875,1.4366,3997.555908203125,3954.7900390625,1.0814,83216.28125,83938.7109375,-0.8607,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-11-14,6734.10986328125,6728.7998046875,0.0789,5693.77001953125,5566.52978515625,2.2858,4546.06982421875,4492.240234375,1.1983,3990.491943359375,3997.555908203125,-0.1767,84562.78125,83216.28125,1.6181,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-11-21,6602.990234375,6734.10986328125,-1.9471,5515.08984375,5693.77001953125,-3.1382,4469.14013671875,4546.06982421875,-1.6922,3834.89111328125,3990.491943359375,-3.8993,85231.921875,84562.78125,0.7913,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-11-28,6849.08984375,6602.990234375,3.7271,5668.169921875,5515.08984375,2.7757,4523.9599609375,4469.14013671875,1.2266,3888.595947265625,3834.89111328125,1.4004,85706.671875,85231.921875,0.557,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-12-05,6870.39990234375,6849.08984375,0.3111,5723.93017578125,5668.169921875,0.9837,4531.35986328125,4523.9599609375,0.1636,3902.80810546875,3888.595947265625,0.3655,85712.3671875,85706.671875,0.0066,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-12-12,6827.41015625,6870.39990234375,-0.6257,5720.7099609375,5723.93017578125,-0.0563,4586.4501953125,4531.35986328125,1.2158,3889.345947265625,3902.80810546875,-0.3449,85267.65625,85712.3671875,-0.5188,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-12-19,6834.5,6827.41015625,0.1038,5760.35009765625,5720.7099609375,0.6929,4569.77978515625,4586.4501953125,-0.3635,3890.447998046875,3889.345947265625,0.0283,84929.359375,85267.65625,-0.3967,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-12-26,6929.93994140625,6834.5,1.3964,5749.27978515625,5760.35009765625,-0.1922,4636.14990234375,4569.77978515625,1.4524,3963.678955078125,3890.447998046875,1.8823,85041.453125,84929.359375,0.132,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-01-02,6858.47021484375,6929.93994140625,-1.0313,5796.22021484375,5749.27978515625,0.8165,4656.1201171875,4636.14990234375,0.4307,3968.840087890625,3963.678955078125,0.1302,85762.0078125,85041.453125,0.8473,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-01-09,6966.27978515625,6858.47021484375,1.5719,5997.47021484375,5796.22021484375,3.4721,4744.66015625,4656.1201171875,1.9016,4120.42578125,3968.840087890625,3.8194,83576.2421875,85762.0078125,-2.5486,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-01-16,6940.009765625,6966.27978515625,-0.3771,6029.4501953125,5997.47021484375,0.5332,4849.10009765625,4744.66015625,2.2012,4101.9130859375,4120.42578125,-0.4493,83570.3515625,83576.2421875,-0.007,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-01-23,6915.60986328125,6940.009765625,-0.3516,5948.2001953125,6029.4501953125,-1.3476,4891.4501953125,4849.10009765625,0.8734,4136.1640625,4101.9130859375,0.835,81537.703125,83570.3515625,-2.4323,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-01-30,6939.02978515625,6915.60986328125,0.3387,5947.81005859375,5948.2001953125,-0.0066,4905.1298828125,4891.4501953125,0.2797,4117.9482421875,4136.1640625,-0.4404,82269.78125,81537.703125,0.8978,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-02-06,6932.2998046875,6939.02978515625,-0.097,5998.39990234375,5947.81005859375,0.8506,4934.41015625,4905.1298828125,0.5969,4065.5830078125,4117.9482421875,-1.2716,83580.3984375,82269.78125,1.5931,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-02-13,6836.169921875,6932.2998046875,-1.3867,5985.22998046875,5998.39990234375,-0.2196,4937.77978515625,4934.41015625,0.0683,4082.072998046875,4065.5830078125,0.4056,82626.7578125,83580.3984375,-1.141,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-02-20,6909.509765625,6836.169921875,1.0728,6131.31005859375,5985.22998046875,2.4407,5017.60009765625,4937.77978515625,1.6165,,4082.072998046875,,82814.7109375,82626.7578125,0.2275,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-02-27,6878.8798828125,6909.509765625,-0.4433,6138.41015625,6131.31005859375,0.1158,4995.06982421875,5017.60009765625,-0.449,4162.880859375,,,81287.1875,82814.7109375,-1.8445,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-03-06,6740.02001953125,6878.8798828125,-2.0186,5719.89990234375,6138.41015625,-6.8179,4848.25,4995.06982421875,-2.9393,4124.19384765625,4162.880859375,-0.9293,78918.8984375,81287.1875,-2.9135,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-03-13,6632.18994140625,6740.02001953125,-1.5998,5716.60986328125,5719.89990234375,-0.0575,4842.27001953125,4848.25,-0.1233,4095.447998046875,4124.19384765625,-0.697,74563.921875,78918.8984375,-5.5183,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-03-20,6506.47998046875,6632.18994140625,-1.8955,5501.27978515625,5716.60986328125,-3.7667,4948.8701171875,4842.27001953125,2.2014,3957.052978515625,4095.447998046875,-3.3792,74532.9609375,74563.921875,-0.0415,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-03-27,6368.85009765625,6506.47998046875,-2.1153,5505.7998046875,5501.27978515625,0.0822,4898.18017578125,4948.8701171875,-1.0243,3913.72412109375,3957.052978515625,-1.095,73583.21875,74532.9609375,-1.2743,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-04-03,6582.68994140625,6368.85009765625,3.3576,5692.85986328125,5505.7998046875,3.3975,4947.5,4898.18017578125,1.0069,3880.096923828125,3913.72412109375,-0.8592,73319.546875,73583.21875,-0.3583,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-04-10,6816.89013671875,6582.68994140625,3.5578,5926.10986328125,5692.85986328125,4.0972,4989.41015625,4947.5,0.8471,3986.22509765625,3880.096923828125,2.7352,77550.25,73319.546875,5.7702,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-04-17,7126.06005859375,6816.89013671875,4.5354,6057.7099609375,5926.10986328125,2.2207,4997.93017578125,4989.41015625,0.1708,4051.425048828125,3986.22509765625,1.6356,78493.5390625,77550.25,1.2164,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-04-24,7165.080078125,7126.06005859375,0.5476,5883.47998046875,6057.7099609375,-2.8762,4922.85986328125,4997.93017578125,-1.502,4079.89990234375,4051.425048828125,0.7028,76664.2109375,78493.5390625,-2.3305,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-05-01,7230.1201171875,7165.080078125,0.9077,5881.509765625,5883.47998046875,-0.0335,4912.68994140625,4922.85986328125,-0.2066,4112.1591796875,4079.89990234375,0.7907,76913.5,76664.2109375,0.3252,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-05-08,7398.93017578125,7230.1201171875,2.3348,5911.52978515625,5881.509765625,0.5104,4921.89990234375,4912.68994140625,0.1875,4179.953125,4112.1591796875,1.6486,77328.1875,76913.5,0.5392,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-05-15,7408.5,7398.93017578125,0.1293,5827.759765625,5911.52978515625,-1.4171,4989.080078125,4921.89990234375,1.3649,4135.38916015625,4179.953125,-1.0661,75237.9921875,77328.1875,-2.703,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-05-22,7473.47021484375,7408.5,0.877,6019.4501953125,5827.759765625,3.2893,5068.14990234375,4989.080078125,1.5849,4112.89892578125,4135.38916015625,-0.5438,75415.3515625,75237.9921875,0.2357,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-05-29,7580.06005859375,7473.47021484375,1.4262,6050.5400390625,6019.4501953125,0.5165,5037.85986328125,5068.14990234375,-0.5977,4068.569091796875,4112.89892578125,-1.0778,74775.7421875,75415.3515625,-0.8481,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-06-05,7383.740234375,7580.06005859375,-2.59,6062.06982421875,6050.5400390625,0.1906,5049.9599609375,5037.85986328125,0.2402,4027.736083984375,4068.569091796875,-1.0036,74243.34375,74775.7421875,-0.712,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-06-12,7405.72998046875,7383.740234375,0.2978,6062.2900390625,6062.06982421875,0.0036,5016.27978515625,5049.9599609375,-0.6669,4009.93701171875,4027.736083984375,-0.4419,73734.609375,74243.34375,-0.6852,,,,2026-06-09T07:11:58.313171
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-04-18,5282.7001953125,,,4935.33984375,,,3720.330078125,,,3276.72998046875,,,78553.203125,,,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-04-25,5525.2099609375,5282.7001953125,4.5906,5154.1201171875,4935.33984375,4.4329,3823.780029296875,3720.330078125,2.7807,3295.06005859375,3276.72998046875,0.5594,79212.53125,78553.203125,0.8393,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-05-02,5686.669921875,5525.2099609375,2.9222,5285.18994140625,5154.1201171875,2.543,3845.139892578125,3823.780029296875,0.5586,3279.031005859375,3295.06005859375,-0.4865,80501.9921875,79212.53125,1.6278,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-05-09,5659.91015625,5686.669921875,-0.4706,5309.740234375,5285.18994140625,0.4645,3876.159912109375,3845.139892578125,0.8067,3341.9990234375,3279.031005859375,1.9203,79454.46875,80501.9921875,-1.3012,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-05-16,5958.3798828125,5659.91015625,5.2734,5427.52978515625,5309.740234375,2.2184,3897.8701171875,3876.159912109375,0.5601,3367.4619140625,3341.9990234375,0.7619,82330.59375,79454.46875,3.6198,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-05-23,5802.81982421875,5958.3798828125,-2.6108,5326.31005859375,5427.52978515625,-1.8649,3882.419921875,3897.8701171875,-0.3964,3348.3720703125,3367.4619140625,-0.5669,81721.078125,82330.59375,-0.7403,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-05-30,5911.68994140625,5802.81982421875,1.8762,5366.58984375,5326.31005859375,0.7562,3894.610107421875,3882.419921875,0.314,3347.487060546875,3348.3720703125,-0.0264,81451.0078125,81721.078125,-0.3305,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-06-06,6000.35986328125,5911.68994140625,1.4999,5430.169921875,5366.58984375,1.1847,3934.2900390625,3894.610107421875,1.0188,3385.35791015625,3347.487060546875,1.1313,82188.9921875,81451.0078125,0.906,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-06-13,5976.97021484375,6000.35986328125,-0.3898,5290.47021484375,5430.169921875,-2.5727,3911.419921875,3934.2900390625,-0.5813,3376.99609375,3385.35791015625,-0.247,81118.6015625,82188.9921875,-1.3024,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-06-20,5967.83984375,5976.97021484375,-0.1528,5233.580078125,5290.47021484375,-1.0753,3883.429931640625,3911.419921875,-0.7156,3359.89501953125,3376.99609375,-0.5064,82408.171875,81118.6015625,1.5897,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-06-27,6173.06982421875,5967.83984375,3.4389,5325.64013671875,5233.580078125,1.759,3966.199951171875,3883.429931640625,2.1314,3424.22705078125,3359.89501953125,1.9147,84058.8984375,82408.171875,2.0031,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-07-04,6279.35009765625,6173.06982421875,1.7217,5288.81005859375,5325.64013671875,-0.6916,4013.6201171875,3966.199951171875,1.1956,3472.319091796875,3424.22705078125,1.4045,83432.890625,84058.8984375,-0.7447,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-07-11,6259.75,6279.35009765625,-0.3121,5383.47998046875,5288.81005859375,1.79,4087.81005859375,4013.6201171875,1.8485,3510.177001953125,3472.319091796875,1.0903,82500.46875,83432.890625,-1.1176,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-07-18,6296.7900390625,6259.75,0.5917,5359.22998046875,5383.47998046875,-0.4505,4189.5,4087.81005859375,2.4876,3534.48291015625,3510.177001953125,0.6924,81757.7265625,82500.46875,-0.9003,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-07-25,6388.64013671875,6296.7900390625,1.4587,5352.16015625,5359.22998046875,-0.1319,4261.06005859375,4189.5,1.7081,3593.655029296875,3534.48291015625,1.6741,81463.09375,81757.7265625,-0.3604,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-08-01,6238.009765625,6388.64013671875,-2.3578,5319.919921875,5352.16015625,-0.6024,4153.830078125,4261.06005859375,-2.5165,3559.951904296875,3593.655029296875,-0.9379,80599.90625,81463.09375,-1.0596,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-08-08,6389.4501953125,6238.009765625,2.4277,5347.740234375,5319.919921875,0.5229,4239.830078125,4153.830078125,2.0704,3635.1279296875,3559.951904296875,2.1117,79857.7890625,80599.90625,-0.9207,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-08-15,6449.7998046875,6389.4501953125,0.9445,5448.60986328125,5347.740234375,1.8862,4230.52978515625,4239.830078125,-0.2194,3696.77099609375,3635.1279296875,1.6958,80597.65625,79857.7890625,0.9265,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-08-22,6466.91015625,6449.7998046875,0.2653,5488.22998046875,5448.60986328125,0.7272,4253.02001953125,4230.52978515625,0.5316,3825.759033203125,3696.77099609375,3.4892,81306.8515625,80597.65625,0.8799,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-08-29,6460.259765625,6466.91015625,-0.1028,5351.72998046875,5488.22998046875,-2.4871,4269.7001953125,4253.02001953125,0.3922,3857.927001953125,3825.759033203125,0.8408,79809.6484375,81306.8515625,-1.8414,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-09-05,6481.5,6460.259765625,0.3288,5318.14990234375,5351.72998046875,-0.6275,4307.080078125,4269.7001953125,0.8755,3812.513916015625,3857.927001953125,-1.1771,80710.7578125,79809.6484375,1.1291,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-09-12,6584.2900390625,6481.5,1.5859,5390.7099609375,5318.14990234375,1.3644,4344.240234375,4307.080078125,0.8628,3870.597900390625,3812.513916015625,1.5235,81904.703125,80710.7578125,1.4793,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-09-19,6664.35986328125,6584.2900390625,1.2161,5458.419921875,5390.7099609375,1.256,4302.7099609375,4344.240234375,-0.956,3820.089111328125,3870.597900390625,-1.3049,82626.2265625,81904.703125,0.8809,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-09-26,6643.7001953125,6664.35986328125,-0.31,5499.7001953125,5458.419921875,0.7563,4265.97998046875,4302.7099609375,-0.8536,3828.10595703125,3820.089111328125,0.2099,80426.4609375,82626.2265625,-2.6623,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-10-03,6715.7900390625,6643.7001953125,1.0851,5651.7099609375,5499.7001953125,2.764,4411.9501953125,4265.97998046875,3.4217,3882.777099609375,3828.10595703125,1.4282,81207.171875,80426.4609375,0.9707,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-10-10,6552.509765625,6715.7900390625,-2.4313,5531.31982421875,5651.7099609375,-2.1302,4427.06005859375,4411.9501953125,0.3425,3897.028076171875,3882.777099609375,0.367,82500.8203125,81207.171875,1.593,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-10-17,6664.009765625,6552.509765625,1.7016,5607.39013671875,5531.31982421875,1.3753,4328.93017578125,4427.06005859375,-2.2166,3839.7548828125,3897.028076171875,-1.4697,83952.1875,82500.8203125,1.7592,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-10-24,6791.68994140625,6664.009765625,1.916,5674.5,5607.39013671875,1.1968,4422.2099609375,4328.93017578125,2.1548,3950.31201171875,3839.7548828125,2.8793,84211.8828125,83952.1875,0.3093,,,,2026-06-09T07:12:49.732542
