indicator_id,country_id,date,value,source,source_series_id,ingested_at
F1,EA,2025-05-18,5427.52978515625,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-05-25,5326.31005859375,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-06-01,5366.58984375,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-06-08,5430.169921875,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-06-15,5290.47021484375,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-06-22,5233.580078125,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-06-29,5325.64013671875,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-07-06,5288.81005859375,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-07-13,5383.47998046875,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-07-20,5359.22998046875,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-07-27,5352.16015625,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-08-03,5319.919921875,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-08-10,5347.740234375,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-08-17,5448.60986328125,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-08-24,5488.22998046875,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-08-31,5351.72998046875,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-09-07,5318.14990234375,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-09-14,5390.7099609375,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-09-21,5458.419921875,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-09-28,5499.7001953125,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-10-05,5651.7099609375,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-10-12,5531.31982421875,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-10-19,5607.39013671875,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-10-26,5674.5,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-11-02,5662.0400390625,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-11-09,5566.52978515625,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-11-16,5693.77001953125,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-11-23,5515.08984375,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-11-30,5668.169921875,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-12-07,5723.93017578125,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-12-14,5720.7099609375,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-12-21,5760.35009765625,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2025-12-28,5749.27978515625,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2026-01-04,5796.22021484375,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2026-01-11,5997.47021484375,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2026-01-18,6029.4501953125,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2026-01-25,5948.2001953125,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2026-02-01,5947.81005859375,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2026-02-08,5998.39990234375,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2026-02-15,5985.22998046875,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2026-02-22,6131.31005859375,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2026-03-01,6138.41015625,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2026-03-08,5719.89990234375,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2026-03-15,5716.60986328125,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2026-03-22,5501.27978515625,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2026-03-29,5505.7998046875,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2026-04-05,5692.85986328125,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2026-04-12,5926.10986328125,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2026-04-19,6057.7099609375,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2026-04-26,5883.47998046875,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2026-05-03,5881.509765625,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2026-05-10,5911.52978515625,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2026-05-17,5827.759765625,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2026-05-24,6019.4501953125,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2026-05-31,6050.5400390625,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2026-06-07,6062.06982421875,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,EA,2026-06-14,6062.2900390625,yfinance,^STOXX50E,2026-06-09T06:50:22.601521
F1,SG,2025-05-11,3876.159912109375,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-05-18,3897.8701171875,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-05-25,3882.419921875,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-06-01,3894.610107421875,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-06-08,3934.2900390625,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-06-15,3911.419921875,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-06-22,3883.429931640625,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-06-29,3966.199951171875,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-07-06,4013.6201171875,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-07-13,4087.81005859375,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-07-20,4189.5,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-07-27,4261.06005859375,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-08-03,4153.830078125,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-08-10,4239.830078125,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-08-17,4230.52978515625,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-08-24,4253.02001953125,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-08-31,4269.7001953125,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-09-07,4307.080078125,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-09-14,4344.240234375,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-09-21,4302.7099609375,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-09-28,4265.97998046875,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-10-05,4411.9501953125,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-10-12,4427.06005859375,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-10-19,4328.93017578125,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-10-26,4422.2099609375,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-11-02,4428.6201171875,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-11-09,4492.240234375,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-11-16,4546.06982421875,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-11-23,4469.14013671875,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-11-30,4523.9599609375,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-12-07,4531.35986328125,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-12-14,4586.4501953125,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-12-21,4569.77978515625,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2025-12-28,4636.14990234375,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2026-01-04,4656.1201171875,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2026-01-11,4744.66015625,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2026-01-18,4849.10009765625,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2026-01-25,4891.4501953125,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2026-02-01,4905.1298828125,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2026-02-08,4934.41015625,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2026-02-15,4937.77978515625,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2026-02-22,5017.60009765625,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2026-03-01,4995.06982421875,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2026-03-08,4848.25,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2026-03-15,4842.27001953125,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2026-03-22,4948.8701171875,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2026-03-29,4898.18017578125,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2026-04-05,4947.5,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2026-04-12,4989.41015625,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2026-04-19,4997.93017578125,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2026-04-26,4922.85986328125,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2026-05-03,4912.68994140625,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2026-05-10,4921.89990234375,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2026-05-17,4989.080078125,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2026-05-24,5068.14990234375,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2026-05-31,5037.85986328125,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2026-06-07,5049.9599609375,yfinance,^STI,2026-06-09T06:50:22.836926
F1,SG,2026-06-14,5015.97021484375,yfinance,^STI,2026-06-09T06:50:22.836926
F1,CN,2025-05-11,3341.9990234375,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-05-18,3367.4619140625,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-05-25,3348.3720703125,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-06-01,3347.487060546875,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-06-08,3385.35791015625,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-06-15,3376.99609375,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-06-22,3359.89501953125,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-06-29,3424.22705078125,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-07-06,3472.319091796875,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-07-13,3510.177001953125,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-07-20,3534.48291015625,yfinance,000001.SS,2026-06-09T06:50:23.211731
